workload,share_rate,acl_mix,policy,kv_gib,num_blocks,concurrency,requests,prompt_tokens,cached_tokens,cached_pct,recomputed_tokens,evictions,stalls,max_table_size,unauthorized_hits,probe_requests,probe_unauthorized_hits,probe_cached_tokens,mean_prompt_tokens,wall_s
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,B5,1,1170,16,400,590880,95424,16.15,495456,30837,386,1160,0,89,0,16944,1477.2,0.36
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,B5,2,2340,4,400,590880,102960,17.42,487920,29187,0,2337,0,89,0,18720,1477.2,0.5
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,B5,2,2340,16,400,590880,102960,17.42,487920,29199,0,2326,0,89,0,18720,1477.2,0.65
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,B5,4,4681,4,400,590880,109488,18.53,481392,26438,0,4678,0,89,0,19824,1477.2,0.8
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,B5,4,4681,16,400,590880,109488,18.53,481392,26450,0,4667,0,89,0,19824,1477.2,0.94
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,1,1170,4,400,590880,36672,6.21,554208,34500,0,1167,0,89,6890,133008,1477.2,0.2
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,1,1170,16,400,590880,36672,6.21,554208,34508,387,1162,0,89,6890,133008,1477.2,0.35
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,2,2340,4,400,590880,48272,8.17,542608,32605,0,2337,0,89,6890,133008,1477.2,0.49
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,2,2340,16,400,590880,48272,8.17,542608,32617,0,2326,0,89,6890,133008,1477.2,0.64
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,4,4681,4,400,590880,75344,12.75,515536,28572,0,4678,0,89,6890,133008,1477.2,0.79
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB,4,4681,16,400,590880,75136,12.72,515744,28597,0,4667,0,89,6890,133008,1477.2,0.94
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,1,1170,4,400,590880,33056,5.59,557824,34726,0,1167,0,89,3522,133008,1477.2,0.2
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,1,1170,16,400,590880,33056,5.59,557824,34734,387,1162,0,89,3522,133008,1477.2,0.34
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,2,2340,4,400,590880,41056,6.95,549824,33056,0,2337,0,89,3522,133008,1477.2,0.49
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,2,2340,16,400,590880,41056,6.95,549824,33068,0,2327,0,89,3522,133008,1477.2,0.63
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,4,4681,4,400,590880,56160,9.5,534720,29771,0,4678,0,89,3522,133008,1477.2,0.78
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-order,4,4681,16,400,590880,56144,9.5,534736,29784,0,4667,0,89,3522,133008,1477.2,0.92
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,1,1170,4,400,590880,95728,16.2,495152,30809,0,1167,0,89,3522,133008,1477.2,0.21
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,1,1170,16,400,590880,95424,16.15,495456,30837,386,1160,0,89,3522,133008,1477.2,0.35
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,2,2340,4,400,590880,102960,17.42,487920,29187,0,2337,0,89,3522,133008,1477.2,0.5
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,2,2340,16,400,590880,102960,17.42,487920,29199,0,2326,0,89,3522,133008,1477.2,0.64
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,4,4681,4,400,590880,109488,18.53,481392,26438,0,4678,0,89,3522,133008,1477.2,0.79
w_share0.50_mix-restrictive_u20_s0,0.5,0.20/0.40/0.40,UB-reuse,4,4681,16,400,590880,109488,18.53,481392,26450,0,4667,0,89,3522,133008,1477.2,0.93
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,1,1170,4,400,824086,0,0.0,824086,51347,0,1166,0,80,0,4288,2060.2,0.34
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,1,1170,16,400,824086,0,0.0,824086,51350,392,1164,0,80,0,4288,2060.2,0.55
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,2,2340,4,400,824086,0,0.0,824086,50177,0,2336,0,80,0,4896,2060.2,0.75
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,2,2340,16,400,824086,0,0.0,824086,50189,42,2326,0,80,0,4896,2060.2,0.94
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,4,4681,4,400,824086,0,0.0,824086,47836,0,4677,0,80,0,5648,2060.2,1.14
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B0,4,4681,16,400,824086,0,0.0,824086,47848,0,4666,0,80,0,5648,2060.2,1.33
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,1,1170,4,400,824086,19200,2.33,804886,50147,0,1166,0,80,0,4288,2060.2,0.23
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,1,1170,16,400,824086,19200,2.33,804886,50150,392,1164,0,80,0,4288,2060.2,0.43
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,2,2340,4,400,824086,30240,3.67,793846,48287,0,2336,0,80,0,4960,2060.2,0.62
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,2,2340,16,400,824086,30208,3.67,793878,48301,10,2325,0,80,0,4960,2060.2,0.82
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,4,4681,4,400,824086,40448,4.91,783638,45308,0,4677,0,80,0,5648,2060.2,1.02
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B1,4,4681,16,400,824086,40256,4.88,783830,45332,0,4666,0,80,0,5648,2060.2,1.22
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,1,1170,4,400,824086,36976,4.49,787110,49036,0,1166,0,80,0,4288,2060.2,0.25
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,1,1170,16,400,824086,36912,4.48,787174,49043,392,1164,0,80,0,4288,2060.2,0.44
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,2,2340,4,400,824086,44624,5.41,779462,47388,0,2336,0,80,0,5024,2060.2,0.64
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,2,2340,16,400,824086,44624,5.41,779462,47400,0,2325,0,80,0,5024,2060.2,0.84
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,4,4681,4,400,824086,64384,7.81,759702,43812,0,4677,0,80,0,5648,2060.2,1.04
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B2,4,4681,16,400,824086,63808,7.74,760278,43860,0,4666,0,80,0,5648,2060.2,1.23
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,1,1170,4,400,824086,38704,4.7,785382,48928,0,1166,0,80,0,4288,2060.2,0.24
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,1,1170,16,400,824086,38640,4.69,785446,48935,392,1164,0,80,0,4288,2060.2,0.44
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,2,2340,4,400,824086,49600,6.02,774486,47077,0,2336,0,80,0,5024,2060.2,0.64
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,2,2340,16,400,824086,49600,6.02,774486,47089,0,2325,0,80,0,5024,2060.2,0.84
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,4,4681,4,400,824086,81792,9.93,742294,42724,0,4677,0,80,0,5648,2060.2,1.04
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B3,4,4681,16,400,824086,81600,9.9,742486,42748,0,4666,0,80,0,5648,2060.2,1.26
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,1,1170,4,400,824086,37040,4.49,787046,49032,0,1166,0,80,0,4288,2060.2,0.25
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,1,1170,16,400,824086,36976,4.49,787110,49039,392,1164,0,80,0,4288,2060.2,0.44
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,2,2340,4,400,824086,45904,5.57,778182,47308,0,2336,0,80,0,5056,2060.2,0.64
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,2,2340,16,400,824086,45760,5.55,778326,47329,0,2325,0,80,0,5056,2060.2,0.84
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,4,4681,4,400,824086,77296,9.38,746790,43005,0,4677,0,80,0,5424,2060.2,1.04
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B4,4,4681,16,400,824086,76992,9.34,747094,43036,0,4666,0,80,0,5424,2060.2,1.24
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,1,1170,4,400,824086,385616,46.79,438470,27246,0,1166,0,80,0,68768,2060.2,0.24
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,1,1170,16,400,824086,385488,46.78,438598,27263,386,1159,0,80,0,68688,2060.2,0.43
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,2,2340,4,400,824086,396128,48.07,427958,25419,0,2336,0,80,0,74224,2060.2,0.62
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,2,2340,16,400,824086,396128,48.07,427958,25431,0,2325,0,80,0,74224,2060.2,0.81
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,4,4681,4,400,824086,404160,49.04,419926,22576,0,4677,0,80,0,76944,2060.2,1.01
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,B5,4,4681,16,400,824086,404160,49.04,419926,22588,0,4666,0,80,0,76944,2060.2,1.2
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,1,1170,4,400,824086,38704,4.7,785382,48928,0,1166,0,80,7697,160880,2060.2,0.23
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,1,1170,16,400,824086,38640,4.69,785446,48935,392,1164,0,80,7697,160880,2060.2,0.42
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,2,2340,4,400,824086,49600,6.02,774486,47077,0,2336,0,80,7697,160880,2060.2,0.62
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,2,2340,16,400,824086,49600,6.02,774486,47089,0,2325,0,80,7697,160880,2060.2,0.82
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,4,4681,4,400,824086,81792,9.93,742294,42724,0,4677,0,80,7697,160880,2060.2,1.01
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB,4,4681,16,400,824086,81600,9.9,742486,42748,0,4666,0,80,7697,160880,2060.2,1.21
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,1,1170,4,400,824086,37040,4.49,787046,49032,0,1166,0,80,1581,160880,2060.2,0.24
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,1,1170,16,400,824086,36976,4.49,787110,49039,392,1164,0,80,1581,160880,2060.2,0.43
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,2,2340,4,400,824086,45904,5.57,778182,47308,0,2336,0,80,1581,160880,2060.2,0.62
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,2,2340,16,400,824086,45760,5.55,778326,47329,0,2325,0,80,1581,160880,2060.2,0.82
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,4,4681,4,400,824086,77296,9.38,746790,43005,0,4677,0,80,1581,160880,2060.2,1.02
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-order,4,4681,16,400,824086,76992,9.34,747094,43036,0,4666,0,80,1581,160880,2060.2,1.21
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,1,1170,4,400,824086,385616,46.79,438470,27246,0,1166,0,80,1581,160880,2060.2,0.23
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,1,1170,16,400,824086,385488,46.78,438598,27263,386,1159,0,80,1581,160880,2060.2,0.41
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,2,2340,4,400,824086,396128,48.07,427958,25419,0,2336,0,80,1581,160880,2060.2,0.59
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,2,2340,16,400,824086,396128,48.07,427958,25431,0,2325,0,80,1581,160880,2060.2,0.77
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,4,4681,4,400,824086,404160,49.04,419926,22576,0,4677,0,80,1581,160880,2060.2,0.96
w_share0.75_mix-default_u20_s0,0.75,0.50/0.30/0.20,UB-reuse,4,4681,16,400,824086,404160,49.04,419926,22588,0,4666,0,80,1581,160880,2060.2,1.14
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,1,1170,4,400,560110,0,0.0,560110,34862,0,1167,0,61,0,3392,1400.3,0.28
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,1,1170,16,400,560110,0,0.0,560110,34869,388,1161,0,61,0,3392,1400.3,0.41
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,2,2340,4,400,560110,0,0.0,560110,33692,0,2337,0,61,0,3840,1400.3,0.54
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,2,2340,16,400,560110,0,0.0,560110,33703,0,2325,0,61,0,3840,1400.3,0.68
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,4,4681,4,400,560110,0,0.0,560110,31351,0,4678,0,61,0,3840,1400.3,0.81
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B0,4,4681,16,400,560110,0,0.0,560110,31362,0,4666,0,61,0,3840,1400.3,0.94
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,1,1170,4,400,560110,15408,2.75,544702,33899,0,1167,0,61,0,3392,1400.3,0.17
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,1,1170,16,400,560110,15408,2.75,544702,33906,388,1161,0,61,0,3392,1400.3,0.3
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,2,2340,4,400,560110,24496,4.37,535614,32161,0,2337,0,61,0,3840,1400.3,0.43
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,2,2340,16,400,560110,24400,4.36,535710,32178,0,2325,0,61,0,3840,1400.3,0.56
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,4,4681,4,400,560110,32032,5.72,528078,29349,0,4678,0,61,0,3840,1400.3,0.69
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B1,4,4681,16,400,560110,32032,5.72,528078,29360,0,4666,0,61,0,3840,1400.3,0.83
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,1,1170,4,400,560110,35456,6.33,524654,32646,0,1167,0,61,0,3392,1400.3,0.17
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,1,1170,16,400,560110,35456,6.33,524654,32654,387,1160,0,61,0,3392,1400.3,0.3
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,2,2340,4,400,560110,47408,8.46,512702,30729,0,2337,0,61,0,3840,1400.3,0.44
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,2,2340,16,400,560110,47408,8.46,512702,30740,0,2325,0,61,0,3840,1400.3,0.57
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,4,4681,4,400,560110,66064,11.79,494046,27222,0,4678,0,61,0,4240,1400.3,0.7
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B2,4,4681,16,400,560110,65872,11.76,494238,27245,0,4666,0,61,0,4240,1400.3,0.84
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,1,1170,4,400,560110,37120,6.63,522990,32542,0,1167,0,61,0,3392,1400.3,0.17
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,1,1170,16,400,560110,37120,6.63,522990,32550,387,1160,0,61,0,3392,1400.3,0.3
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,2,2340,4,400,560110,50112,8.95,509998,30560,0,2337,0,61,0,3840,1400.3,0.44
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,2,2340,16,400,560110,50112,8.95,509998,30571,0,2325,0,61,0,3840,1400.3,0.57
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,4,4681,4,400,560110,73184,13.07,486926,26777,0,4678,0,61,0,4240,1400.3,0.72
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B3,4,4681,16,400,560110,72992,13.03,487118,26800,0,4666,0,61,0,4240,1400.3,0.85
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,1,1170,4,400,560110,36656,6.54,523454,32571,0,1167,0,61,0,3392,1400.3,0.18
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,1,1170,16,400,560110,36656,6.54,523454,32579,387,1160,0,61,0,3392,1400.3,0.31
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,2,2340,4,400,560110,48928,8.74,511182,30634,0,2337,0,61,0,3840,1400.3,0.45
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,2,2340,16,400,560110,48928,8.74,511182,30645,0,2325,0,61,0,3840,1400.3,0.58
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,4,4681,4,400,560110,71440,12.75,488670,26886,0,4678,0,61,0,4160,1400.3,0.72
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B4,4,4681,16,400,560110,71248,12.72,488862,26909,0,4666,0,61,0,4160,1400.3,0.86
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,1,1170,4,400,560110,132848,23.72,427262,26559,0,1167,0,61,0,12064,1400.3,0.18
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,1,1170,16,400,560110,132848,23.72,427262,26568,351,1158,0,61,0,12064,1400.3,0.31
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,2,2340,4,400,560110,147280,26.29,412830,24487,0,2337,0,61,0,15392,1400.3,0.44
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,2,2340,16,400,560110,147232,26.29,412878,24501,0,2325,0,61,0,15360,1400.3,0.57
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,4,4681,4,400,560110,155808,27.82,404302,21613,0,4678,0,61,0,17168,1400.3,0.72
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,B5,4,4681,16,400,560110,155808,27.82,404302,21624,0,4666,0,61,0,17168,1400.3,0.85
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,1,1170,4,400,560110,37120,6.63,522990,32542,0,1167,0,61,2944,83904,1400.3,0.16
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,1,1170,16,400,560110,37120,6.63,522990,32550,387,1160,0,61,2944,83904,1400.3,0.29
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,2,2340,4,400,560110,50112,8.95,509998,30560,0,2337,0,61,2944,83904,1400.3,0.43
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,2,2340,16,400,560110,50112,8.95,509998,30571,0,2325,0,61,2944,83904,1400.3,0.56
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,4,4681,4,400,560110,73184,13.07,486926,26777,0,4678,0,61,2944,83904,1400.3,0.69
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB,4,4681,16,400,560110,72992,13.03,487118,26800,0,4666,0,61,2944,83904,1400.3,0.82
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,1,1170,4,400,560110,36656,6.54,523454,32571,0,1167,0,61,724,83904,1400.3,0.17
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,1,1170,16,400,560110,36656,6.54,523454,32579,387,1160,0,61,724,83904,1400.3,0.3
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,2,2340,4,400,560110,48928,8.74,511182,30634,0,2337,0,61,724,83904,1400.3,0.43
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,2,2340,16,400,560110,48928,8.74,511182,30645,0,2325,0,61,724,83904,1400.3,0.57
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,4,4681,4,400,560110,71440,12.75,488670,26886,0,4678,0,61,724,83904,1400.3,0.71
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-order,4,4681,16,400,560110,71248,12.72,488862,26909,0,4666,0,61,724,83904,1400.3,0.84
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,1,1170,4,400,560110,132848,23.72,427262,26559,0,1167,0,61,724,83904,1400.3,0.17
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,1,1170,16,400,560110,132848,23.72,427262,26568,351,1158,0,61,724,83904,1400.3,0.3
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,2,2340,4,400,560110,147280,26.29,412830,24487,0,2337,0,61,724,83904,1400.3,0.43
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,2,2340,16,400,560110,147232,26.29,412878,24501,0,2325,0,61,724,83904,1400.3,0.56
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,4,4681,4,400,560110,155808,27.82,404302,21613,0,4678,0,61,724,83904,1400.3,0.69
w_share0.75_mix-open_u20_s0,0.75,0.80/0.15/0.05,UB-reuse,4,4681,16,400,560110,155808,27.82,404302,21624,0,4666,0,61,724,83904,1400.3,0.82
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,1,1170,4,400,576887,0,0.0,576887,35906,0,1168,0,86,0,5408,1442.2,0.31
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,1,1170,16,400,576887,0,0.0,576887,35911,389,1162,0,86,0,5408,1442.2,0.45
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,2,2340,4,400,576887,0,0.0,576887,34736,0,2338,0,86,0,7152,1442.2,0.58
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,2,2340,16,400,576887,0,0.0,576887,34747,0,2327,0,86,0,7152,1442.2,0.72
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,4,4681,4,400,576887,0,0.0,576887,32395,0,4679,0,86,0,7552,1442.2,0.86
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B0,4,4681,16,400,576887,0,0.0,576887,32406,0,4668,0,86,0,7552,1442.2,1.01
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,1,1170,4,400,576887,23360,4.05,553527,34446,0,1168,0,86,0,5408,1442.2,0.18
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,1,1170,16,400,576887,23296,4.04,553591,34456,388,1162,0,86,0,5408,1442.2,0.32
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,2,2340,4,400,576887,35088,6.08,541799,32543,0,2338,0,86,0,7152,1442.2,0.46
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,2,2340,16,400,576887,34880,6.05,542007,32567,0,2327,0,86,0,7152,1442.2,0.6
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,4,4681,4,400,576887,58256,10.1,518631,28754,0,4679,0,86,0,8192,1442.2,0.75
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B1,4,4681,16,400,576887,57824,10.02,519063,28792,0,4668,0,86,0,8192,1442.2,0.89
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,1,1170,4,400,576887,37328,6.47,539559,33573,0,1168,0,86,0,5408,1442.2,0.18
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,1,1170,16,400,576887,37104,6.43,539783,33593,388,1161,0,86,0,5408,1442.2,0.32
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,2,2340,4,400,576887,45184,7.83,531703,31912,0,2338,0,86,0,7152,1442.2,0.47
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,2,2340,16,400,576887,45152,7.83,531735,31925,0,2327,0,86,0,7152,1442.2,0.61
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,4,4681,4,400,576887,64064,11.11,512823,28391,0,4679,0,86,0,8192,1442.2,0.76
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B2,4,4681,16,400,576887,64064,11.11,512823,28402,0,4668,0,86,0,8192,1442.2,0.9
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,1,1170,4,400,576887,39328,6.82,537559,33448,0,1168,0,86,0,5408,1442.2,0.18
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,1,1170,16,400,576887,39104,6.78,537783,33468,388,1161,0,86,0,5408,1442.2,0.34
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,2,2340,4,400,576887,49696,8.61,527191,31630,0,2338,0,86,0,7152,1442.2,0.48
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,2,2340,16,400,576887,49520,8.58,527367,31652,0,2327,0,86,0,7152,1442.2,0.63
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,4,4681,4,400,576887,73712,12.78,503175,27788,0,4679,0,86,0,8192,1442.2,0.77
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B3,4,4681,16,400,576887,73552,12.75,503335,27809,0,4668,0,86,0,8192,1442.2,0.92
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B4,1,1170,4,400,576887,35904,6.22,540983,33662,0,1168,0,86,0,5808,1442.2,0.2
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B4,1,1170,16,400,576887,35776,6.2,541111,33676,388,1162,0,86,0,5808,1442.2,0.34
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B4,2,2340,4,400,576887,41984,7.28,534903,32112,0,2338,0,86,0,7312,1442.2,0.48
w_share0.75_mix-restrictive_u20_s0,0.75,0.20/0.40/0.40,B4,2,2340,16,400,576887,41984,7.28,534903,32123,0,2327,0,86,0,7312,1442.2,0.63
